,Hep_D1_1,Hep_D1_2,Hep_D1_3,SW1116_D1_1,SW1116_D1_2,SW1116_D1_3,SW48_D1_1,SW48_D1_2,SW48_D1_3
ENSG00000226320.6,0,0,0,0,0,0,0,0,0
ENSG00000226321.6,0,0,0,0,0,0,0,0,0
ENSG00000226323.1,0,0,0,0,0,0,0,0,0
ENSG00000226324.1,0,0,0,0,0,0,0,0,0
ENSG00000226327.3,0,0,0,0,0,0,0,0,0
ENSG00000226328.8,6.880449,8.700735,5.357464,9.784517,9.27315,10.843345,13.857459,13.639055,15.951925
ENSG00000226329.2,0,0,0,0,0,0,0,0,0
ENSG00000226330.1,0.469131,0.941048,0.233698,0.651213,1.490157,0.680573,1.918301,1.700677,1.604173
ENSG00000226331.1,0,0,0,0,0,0,0,0,0
ENSG00000226332.2,1.689495,1.269014,1.148915,3.454681,3.226667,3.722186,14.610847,10.259967,11.768916
ENSG00000226334.1,0.253184,0,0,0,0,0,0,0,0
ENSG00000226336.2,0,0,0,0,0,0,0,0,0
ENSG00000226337.3,0,0,0,0,0,0,0,0,0
ENSG00000226338.1,0,0,0,0,0,0,0,0,0
ENSG00000226339.1,0,0,0,0,0,0,0,0,0
ENSG00000226340.1,0.560171,0,0,0,0,0,0,0,0
ENSG00000226341.1,0,0,0,0,0,0,0,0,0
ENSG00000226342.1,0.174772,0,0.132395,0,0,0,0,0,0
ENSG00000226344.1,0,0,0,0,0,0,0,0,0
ENSG00000226345.1,0,0,0,1.272409,0,0,2.813849,1.408472,1.465779
ENSG00000226348.1,0,0,0,0,0,0,0,0,0
ENSG00000226349.1,0,0,0,0,0,0,0,0,0
ENSG00000226352.2,0,2.631732,0.838377,2.784212,0,3.343747,0,0,1.097501
ENSG00000226353.1,0,0,0,0,0,0,0,0,0
ENSG00000226355.2,0,0,0,0,0,0,0.112719,0,0.089838
ENSG00000226356.2,0.329176,0.313981,0.328635,0,0.267192,0,0.470491,0.217019,0.646921
ENSG00000226358.1,0,0,0,0,0,0,0,0,0
ENSG00000226359.1,0.260318,0.086409,0,0.407956,0.18313,0.084964,0.196922,0,0.09589
ENSG00000226360.5,0.272762,0,0.136781,0,0,0.132855,0,0,0
ENSG00000226361.5,0,0,0,0,0,0,0,0,0
ENSG00000226363.4,0,0,0,1.876311,1.442746,1.586607,2.510831,2.706607,1.367299
ENSG00000226364.1,0,0,0,0,0,0,0,0,0
ENSG00000226366.1,0,0,0,0,0,0,0,0,0
ENSG00000226367.6,0.062046,0,0.070731,0.033092,0,0,0.439954,0.360551,0
ENSG00000226369.1,0,0,0,0,0,0,0,0,0
ENSG00000226370.1,0,0,0,0,0,0,0,0,0
ENSG00000226372.4,0,0,0,0,0,0,0,0,0
ENSG00000226374.3,0,0,0,0,0,0,0,0,0
ENSG00000226375.1,0,0,0,0,0,0,0,0,0
ENSG00000226376.1,0,0,0,0,0,0,0,0,0
ENSG00000226383.7,0.878838,0.271141,0.27607,0.161377,0.185852,0,6.848819,6.925054,5.259621
ENSG00000226386.1,0,1.63519,0.778643,2.182021,1.710731,0.780164,0,2.827236,0
ENSG00000226387.2,0,0,0,0,0,0,0,0,0
ENSG00000226388.1,0,0,0,0,0,0,0,0,0
ENSG00000226389.3,0,0,0,0,0,0,0,0,0
ENSG00000226390.1,0,0,0,0,0,0,0,0,0
ENSG00000226392.1,0,0,0,0,0,0,0,0,0
ENSG00000226393.1,1.388836,0.794707,0.990848,0,0.209928,0.192423,0,0.237276,0.448993
ENSG00000226394.2,0,0,0,0,0,0,0,0,0
ENSG00000226395.1,0,0,0,0,0,0,0,0,0
ENSG00000226396.1,2.437582,1.63195,3.498513,3.995115,4.016868,3.395939,5.412386,4.294875,4.04074
ENSG00000226397.8,0,0,0,0,0,0,0,0,0
ENSG00000226398.1,0,0,0,0,0,0,0,0,0
ENSG00000226400.2,0,0,0,0,0,0,0,0,0
ENSG00000226401.3,0,0,0,0,0,0,0,0,0
ENSG00000226405.1,0,0,0,0,0,0,0,0,0
ENSG00000226406.1,0,0,0,0,0,0,0,0,0
ENSG00000226407.1,0,0,0,0,0,0,0,0,0
ENSG00000226409.3,0,0,0,0,0,0,0,0,0
ENSG00000226410.1,0,0,0,0,0,0,0,0,0
ENSG00000226411.1,0,0,0,0,0,0,0,0,0
ENSG00000226412.1,0,0,0,0,0,0,0,0,0
ENSG00000226413.2,0,0,0,0,0,0,0,0,0
ENSG00000226414.1,0,0,0,0,0,0,0,0,0
ENSG00000226415.1,0,0,0,0,0.116162,0.332702,0,0,0
ENSG00000226416.3,0.127142,0.063102,0.192793,0.090211,0,0,1.069897,1.261573,1.631756
ENSG00000226419.8,2.110599,1.934257,2.051152,4.47562,4.309325,4.721306,2.994179,2.425563,3.404674
ENSG00000226420.1,0,0,0,0,0,0,0,0,0
ENSG00000226421.1,0,0.083695,0,0,0,0,0,0,0
ENSG00000226423.1,0.174628,0.349334,0.174717,0,0,0.169709,1.815433,1.243953,1.572933
ENSG00000226425.1,0,0,0,0,0,0,0,0,0
ENSG00000226426.1,0,0,0,0.137668,0,0,0,0,0
ENSG00000226427.1,0,0,0,0,0,0,0,0,0
ENSG00000226428.1,0,0,0,0,0,0,0,0,0
ENSG00000226429.2,0,0,0.734612,0,0,0,0,0,0
ENSG00000226430.7,0,0,0,0,0,0,0,0.042853,0
ENSG00000226431.1,0,0,0,0,0,0,0,0,0
ENSG00000226432.3,0,0,0,0,0,0,0,0,0
ENSG00000226433.2,0,0,0,0,0,0,0,0,0
ENSG00000226435.13,0,0,0,0,0,0,0,0,0
ENSG00000226436.1,0,0,0,0,0,0,0,0,0
ENSG00000226438.1,0,0,0,0,0,0,0,0,0
ENSG00000226439.3,0,0,0,0,0,0,0,0,0
ENSG00000226440.7,0,0,0,0,0.282462,0.112768,0.450449,0.81597,0.85447
ENSG00000226441.2,0,0,0,0,0,0,1.949003,2.664234,0
ENSG00000226442.2,0,0,0,0,0,0,0,0,0
ENSG00000226443.3,0,0.144477,0,0,0,0,0,0,0
ENSG00000226444.2,0,0,0,0,0,0,0,0,0
ENSG00000226445.2,0.04569,0.022665,0.231092,0.475316,0.828132,0.694799,2.180563,1.626692,1.70505
ENSG00000226446.1,0,0,0,0,0,0,0,0,0
ENSG00000226447.1,0,0,0,0,0,0,0,0,0
ENSG00000226448.1,0,0,0,0,0,0,0,0,0
ENSG00000226449.1,0,0,0,0,0,0,0,0,0
ENSG00000226450.2,0.043622,0.173322,0.132181,0.164856,0.137931,0.042874,1.627391,0.844197,1.432978
ENSG00000226453.4,3.778872,3.152995,4.073265,0.473978,0.825492,0.539651,0,0,0
ENSG00000226454.3,0,0,0,0,0,0,0,0,0
ENSG00000226455.1,0,0,0,0,0,0,0,0,0
ENSG00000226457.1,0,0,0.415075,0,0.448376,0,1.006269,2.628779,0.985805
ENSG00000226461.3,0,0,0,0,0,0,0,0,0
ENSG00000226465.5,3.832516,3.251658,1.173491,4.368413,1.995546,8.675596,0.061875,0.101877,1.314198
ENSG00000226466.2,0,0,0,0,0,0,0,0,0
ENSG00000226468.2,0,0.198936,0,0,0,0,0,0,0
ENSG00000226469.1,0,0,0,0.058387,0.065019,0.121442,0.242298,0.069959,0.202173
ENSG00000226470.1,0,0,0,0,0,0,0,0,0
ENSG00000226471.7,0.830234,0.782977,1.078694,0.889463,0.812114,0.672773,2.564703,4.739953,6.699174
ENSG00000226472.9,0,0,0,0,0,0,0,0,0
ENSG00000226473.2,0,0,0,0,0,0,0,0,0
ENSG00000226474.1,0,0,0,0,0,0,0,0,0
ENSG00000226476.7,0.454201,0.581153,0.352825,0.021506,0.147095,0.067086,0,0,0
ENSG00000226477.1,0,0,0,0,0,0,0,0,0
ENSG00000226478.3,0,0,0,0,0,0,0,0,0
ENSG00000226479.4,7.688483,8.205291,8.544308,11.155513,13.063566,12.463989,15.986611,15.967306,16.789542
ENSG00000226480.1,0,0,0,0,0,0,0,0,0
ENSG00000226481.3,0,0,0,0,0,0,0,0,0
ENSG00000226482.1,0.016879,0,0,0,0,0,0,0,0.018378
ENSG00000226483.2,0,0,0,0,0,0,0,0,0
ENSG00000226484.2,0,0,0,0,0,0,0,0,0
ENSG00000226485.1,0,0,0,0,0,0,0,0,0
ENSG00000226486.2,0,0,0,0,0,0,0,0,0
ENSG00000226487.1,0,0,0,0,0,0,0,0,0
ENSG00000226488.2,0,0,0,0,0,0,0,0,0
ENSG00000226489.1,0,0,0,0,0,0,0,0,0
ENSG00000226490.2,0,0,0,0,0,0,0,0,0
ENSG00000226491.1,1.781435,1.153232,2.241848,0.167464,0.187996,0,0,0,0.393914
ENSG00000226493.1,0.297276,0,0,0,0,0,0.701776,0.729911,1.713011
ENSG00000226496.3,0,0,0,0,0,0,0.065626,0,0
ENSG00000226497.1,0,0,0,0,0,0,0,0,0
ENSG00000226498.2,0.171333,0,0,0.080561,0,0,0,0,0
ENSG00000226499.1,0,0,0,0,0,0,0,5.250204,0
ENSG00000226500.2,0,0,0,0,0,0,0,0,0
ENSG00000226501.3,0,0.43973,0.218768,0,0,0,0,0.527909,0
ENSG00000226502.2,0,0,0,0,0,0,0,0,0
ENSG00000226504.1,0,0,0,0,0,0,0,0,0
ENSG00000226506.6,0,0,0,0,0,0,0,0,0
ENSG00000226507.1,0,0,0,0,0,0,2.758088,3.327436,2.785583
ENSG00000226508.1,0,0,0,0,0,0.201916,0,0,0
ENSG00000226509.1,0,0,0,0,0,0,0,0,0
ENSG00000226510.2,0.195286,0.097291,0,0.091703,0.103066,0.191036,0,0,0
ENSG00000226515.1,0,0,0,0,0,0,0,0,0
ENSG00000226516.7,0,0,0,0,0,0,0,0,0
ENSG00000226519.4,0.820684,1.331274,0.5405,0.134288,0.130266,0.169116,0.418457,0,0.600966
ENSG00000226520.1,0,0,0,0,0,0,0,0,0
ENSG00000226521.8,0,0,0,0,0,0,0,0,0
ENSG00000226522.1,0,0,0,0,0,0,0,0,0
ENSG00000226523.1,0,0,0,0,0,0,0,0,0
ENSG00000226525.5,0,0.155529,0.156166,0.582581,0.164599,0.151527,1.039258,0.183825,0.523692
ENSG00000226526.1,0,0,0,0,0,0,0,0,0
ENSG00000226527.2,0.042518,0.253387,0.042949,0.482111,0.403309,0.420985,0,0,0
ENSG00000226529.1,0,0,0,0,0,0,0,0,0
ENSG00000226530.4,0.009936,0,0.019631,0.00613,0,0.006371,0.007212,0.007273,0.007021
ENSG00000226532.1,0,0,0,0,0,0,0,0,0
ENSG00000226533.1,0,0,0,0,0,0,0,0,0
ENSG00000226534.1,0,0,0,0,0,0,0,0,0
ENSG00000226535.1,3.292947,2.987738,3.738241,0,0,0,0,0,0
ENSG00000226536.1,0,0,0,0,0,0,0,0,0
ENSG00000226537.2,0,0,0,0,0,0,0,0,0
ENSG00000226539.1,0,0,0.351778,0.109375,0,0.113979,3.154161,2.45256,1.452217
ENSG00000226540.2,0,0,0,0,0,0,0,0,0
ENSG00000226541.1,0,0,0,0,0,0,0,0,0
ENSG00000226542.1,0,0,0,0,0,0,0,0,0
ENSG00000226543.3,0,0,0,0,0,0,0,0,0
ENSG00000226544.4,0,0,0,0,0,0,0,0,0
ENSG00000226545.1,0,0,0,0,0,0,0,1.250606,0
ENSG00000226547.2,0,0,0,0,0,0,0,0,0
ENSG00000226548.1,0,0,0,0,0,0.132798,0,0.159759,0
ENSG00000226549.3,0,0,0,0,0,0,0,0,0
ENSG00000226552.2,0,0.038591,0,0,0,0,0,0,0
ENSG00000226553.1,0,0,0,0,0,0,0,0,0
ENSG00000226554.1,0,0,0,0,0,0,0,0,0
ENSG00000226555.1,0,0,0,0,0,0,0,0,0
ENSG00000226556.2,0,0,0,0,0,0,0,0,0
ENSG00000226557.1,0,0,0,0,0,0,0,0,0
ENSG00000226558.1,0,0,0,0,0,0,0,0,0
ENSG00000226562.5,0.047854,0.145709,0,2.70085,2.347805,1.641131,0.361897,0.163654,0.174233
ENSG00000226564.1,0,0,0,0,0.19562,0,0,0,0
ENSG00000226565.2,0,0,0,0,0,0,0,0,0
ENSG00000226566.2,0,0,0,0,0,0,0,0,0
ENSG00000226567.2,0,0,0,0,0,0,0,0,0
ENSG00000226570.2,0,0,0,0,0,0,0,0,0
ENSG00000226571.2,0.049712,0.049397,0.100379,0.093872,0,0.048834,0.206261,0.121648,0.21803
ENSG00000226572.1,0,0,0,0,0,0,0,0,0
ENSG00000226573.1,0,0,0.698664,0,0,0,0,0,0
ENSG00000226576.1,0,0,0,0,0,0,0,0,0
ENSG00000226577.1,0,0,0,0,0,0,0,0,0
ENSG00000226578.1,0.118249,0.616896,0.237648,0.332397,0.270367,0.346399,1.215775,2.022644,2.602586
ENSG00000226579.1,0,0,0,0,0,0,0,0,0
ENSG00000226580.1,10.183527,11.031559,11.606445,0,9.230535,0,0,0,0
ENSG00000226581.4,0.790159,0.71488,0.27552,0.377913,0.245515,0.247062,0.167505,0.190634,0.320959
ENSG00000226582.1,0,0,0,0,0.380403,0,0,0,0
ENSG00000226587.1,0,0,0,0,0,0,0,0,0
ENSG00000226590.1,0,0,0,0,0,0,0,0,0
ENSG00000226592.1,0,0,0,0,0,0,0,0,0
ENSG00000226594.1,0,0,0,0,0,0,0,0,0
ENSG00000226595.1,0,0,0,0,0,0,0,0,0
ENSG00000226597.1,0,0,0,0,0,0,0,0,0
ENSG00000226599.1,0,0,0,0.1407,0,0.586955,0.173223,0.17756,0.337594
ENSG00000226601.1,0,0,0,0,0,0,0,0,0
ENSG00000226604.2,0,0,0,0,0,0,0,0,0
ENSG00000226605.1,0,0,0,0,0,0,0,0,0
ENSG00000226608.3,0.40026,0.199971,0.198511,0,0,0,0,0,0
ENSG00000226609.2,0.945695,0.417541,0.270374,0.072275,0,0.628771,0.042946,0.086878,0.041809
ENSG00000226611.2,0,0,0.05783,0,0,0,0,0,0
ENSG00000226616.1,0,0,0,0,0,0,0,0,0
ENSG00000226617.1,0,0,0,0,0,0,0,0,0
ENSG00000226619.1,0,0,0,0,0,0,0,0,0
ENSG00000226620.8,1.623319,2.390737,2.115247,2.66221,2.678879,2.114742,4.413174,4.993877,5.669195
ENSG00000226621.1,0,0,0,0,0,0,0,0,0
ENSG00000226622.7,0.166081,0.293464,0.312693,0.121893,0.068853,0.153318,0.228225,0.092187,0.325738
ENSG00000226624.1,0,0,0,0,0,0,0,0,0
ENSG00000226625.1,0,0,0,0,0,0,0,0,0
ENSG00000226626.2,0,0,0,0,0,0,0,0,0
ENSG00000226627.2,0,0.05193,0.025535,0,0,0,0.060432,0,0
ENSG00000226629.1,0,0,0,0,0,0.028093,0,0,0.031158
ENSG00000226631.1,0.027271,0,0,0.077439,0,0.053685,0.061141,0.061761,0
ENSG00000226632.1,0,0,0,0,0,0,0,0,0
ENSG00000226633.2,0,0,0,0.435985,0,0,0,0,0
ENSG00000226636.1,0,0,0,0,0,0,0,0,0
ENSG00000226640.2,0,0,0,0,0,0,0,0,0
ENSG00000226641.1,0,0,0,0,0,0,0,0,0
ENSG00000226642.1,0,0,0,0,0,0,0,0,0
ENSG00000226643.2,0,0,0,0,0,0,0,0,0
ENSG00000226644.5,1.73461,0.192943,2.672032,2.687159,2.550042,3.366203,0,0,0
ENSG00000226645.1,0,0,0,0,0,0,0,0,0
ENSG00000226646.1,0,0,0,0,0,0,0,0,0
ENSG00000226647.2,0.359965,0.08398,0.428024,0.588751,0.366078,0.438947,0.338809,1.234265,1.031992
ENSG00000226648.2,0.449513,0.429051,0.379374,0.401888,0.753205,0.372269,1.42134,1.340659,1.539814
ENSG00000226649.1,0,0,0,0,0,0,0,0,0
ENSG00000226650.6,0,0.01291,0,0.024721,0.041256,0.012842,0.014565,0,0
ENSG00000226652.3,9.989148,10.840889,5.748639,2.541391,5.526687,2.51031,1.914828,1.8566,0.783748
ENSG00000226653.3,0,0,0,0,0,0,0,0,0
ENSG00000226655.1,0,0,0,0,0,0,0,0,0
ENSG00000226658.1,0,0.22077,0,0,0,0,0,0,0
ENSG00000226659.2,1.626491,2.496753,1.256353,1.171504,0.79294,0.610528,4.292655,3.717493,4.69918
ENSG00000226660.2,0,0,0,0,0,0,0,0,0
ENSG00000226661.1,0,0,0,0,0,0,0,0,0
ENSG00000226662.2,0,0,0,0,0,0,0,0,0
ENSG00000226663.2,0,0,0,0,0,0,0,0,0.106619
ENSG00000226664.1,0,0,0,0,0,0,0,0,0
ENSG00000226665.1,0,0,0,0,0,0,0,0,0
ENSG00000226666.1,0,0,0,0,0,0,0,0,0
ENSG00000226668.6,0,0,0,0,0,0,0,0,0
ENSG00000226669.2,0,0,0,0,0,0,0.145871,0.149128,0
ENSG00000226670.1,0,0,0,0,0,0,0,0,0
ENSG00000226671.1,0,0,0,0,0,0,0,0,0
ENSG00000226673.2,0,0,0,0,0,0,0,0,0.020233
ENSG00000226674.11,0.119093,0,0,0,0,0,0.165132,0.07182,0
ENSG00000226676.1,0,0,0,0,0,0,0,0,0
ENSG00000226677.3,0,0.071177,0.072112,0,0,0.140281,0.566446,0.164375,0.0788
ENSG00000226679.1,0,0,0,0,0,0,0,0,0
ENSG00000226680.2,0,0,0,0,0,0,0,0,0
ENSG00000226681.1,0,0,0,0,0,0,0,0,0
ENSG00000226683.2,0,0,0,0,0,0,0,0,0
ENSG00000226685.4,0,0,0.119541,0.055875,0.374804,0,0,0,0
ENSG00000226686.10,0.069432,0.172156,0.270168,0.583297,0.36499,0.512161,0,0,0
ENSG00000226688.9,6.604478,6.773342,6.652618,7.203039,8.856581,7.656469,17.648076,21.24048,18.796529
ENSG00000226690.9,0,0.097781,0,0,0.06529,0.089642,0.036847,0.037246,0.207091
ENSG00000226693.1,0,0,0,0,0,0,0,0,0
ENSG00000226694.2,0,0,0,0,0,0,0,0,0
ENSG00000226695.1,0,0,0,0,0,0,0,0,0
ENSG00000226696.8,2.521511,3.111211,3.163608,8.239752,8.632824,7.917868,10.038122,8.471479,7.267788
ENSG00000226698.1,0,0,0,0,0,0,0,0,0
ENSG00000226699.1,0,0,0,0,0,0,0,0,0
ENSG00000226700.1,0,0,0,0,0,0,0,0,0
ENSG00000226701.1,0,0,0.142367,0.132671,0,0,0,0.333625,0.952257
ENSG00000226702.2,0,0,0,0,0,0,0,0,0
ENSG00000226703.1,0,0,0,0,0,0,0,0,0
ENSG00000226705.1,0,0,0,0,0,0,0,0,0
ENSG00000226706.1,0.314017,0.248806,0.316456,0.767604,1.128294,0.726146,1.066442,1.86289,0.93124
ENSG00000226707.1,0,0,0,0,0,0,0,0,0
ENSG00000226708.1,0,0,0,0,0,0,0,0,0
ENSG00000226709.1,0,0,0,0,0,0,0,0,0
ENSG00000226711.9,0.196297,0.190793,0.39272,0.745182,0.711222,0.479099,0.419799,0.167296,0.074921
ENSG00000226715.4,0,0,0,0,0,0,0,0,0.104847
ENSG00000226716.1,0,0,0,0,0,0,0,0,0
ENSG00000226717.2,0,0,0,0,0,0,0,0,0
ENSG00000226718.1,0,0,0,0,0,0,0,0,0
ENSG00000226721.2,0,0.330937,0,0.311278,0,0,0.415749,0.106197,0
ENSG00000226722.4,0,0,0,0,0,0,0,0,0
ENSG00000226723.2,0,0,0,0,0,0,0,0,0
ENSG00000226724.1,0,0,0,0,0,0,0,0,0
ENSG00000226725.2,0,0,0,0,0,0,0,0,0.06494
ENSG00000226726.1,0,0,0,0,0,0,0,1.423419,0
ENSG00000226729.3,0,0,0,0,0,0,0,0,0
ENSG00000226733.4,18.045265,18.584386,17.746028,0.115822,0,0,0,0,0
ENSG00000226734.1,0,0,0,0,0,0,0,0,0
ENSG00000226739.1,0,0,0,0,0,0,0,0,0
ENSG00000226741.2,0,0,0,0,0,0,0,0,0
ENSG00000226742.4,34.234446,31.582309,34.47734,18.216637,18.775816,16.256109,53.017453,46.839182,46.348126
ENSG00000226744.1,0,0,0,0,0,0,0,0,0
ENSG00000226745.2,0.125699,0,0,0,0,0,0,0.146954,0
ENSG00000226746.2,0.020787,0.041242,0.021031,0.01969,0.024097,0,0.023271,0.093956,0.203874
ENSG00000226747.6,0,0,0,0,0,0.229074,0.131632,0.266948,0
ENSG00000226750.1,0,0,0,0,0,0,0,0,0
ENSG00000226752.10,8.871458,11.435685,10.17113,6.021714,8.017949,6.870914,6.496755,5.867867,5.57071
ENSG00000226753.1,0,0,0,0,0,0,0,0,0
ENSG00000226754.3,0.700263,0.397075,0.620823,1.731902,0.582489,1.289826,4.343099,5.450827,6.582362
ENSG00000226755.2,0,0,0,0,0,0,0.249232,0.2573,0
ENSG00000226756.1,0.581575,0.290436,0.583142,0.679191,1.22923,0.849922,0.166968,0.171044,0
ENSG00000226757.2,0,0,0,0,0,0,0,0,0
ENSG00000226758.1,0.213075,0,0,0,0,0.520618,0.951219,1.11439,0.608467
ENSG00000226759.8,0,0,0,0,0,0,0,0,0
ENSG00000226761.3,0,0.205107,0.08053,0.236982,0.421682,0.320258,0.452892,0.09209,0.088208
ENSG00000226762.5,0.019477,0.025363,0,0,0,0,0.028642,0,0.021219
ENSG00000226763.5,0.290597,0.861947,0.408802,0.533221,0.398905,0.263339,1.317005,1.177632,1.32923
ENSG00000226764.2,0,0,0,0,0,0,0,0,0
ENSG00000226765.1,0,0,0,0,0,0,0,0,0
ENSG00000226766.1,0,0,0,0,0,0,0,0,0
ENSG00000226767.1,0,0,0,0,0,0,0,0,0
ENSG00000226769.1,0,0,0,0,0,0,0,0,0
ENSG00000226770.1,0,0,0,0,0,0,0,0,0
ENSG00000226771.1,0,0,0,0,0,0,0,0,0
ENSG00000226772.1,0,0.190878,0.381278,0.354693,0.201725,0,0,0,0.43099
ENSG00000226773.1,0,0,0,0,0,0,0,0,0
ENSG00000226774.1,0,0,0,0,0,0,0,0,0
ENSG00000226776.1,0,0,0,0,0,0,0,0,0
ENSG00000226777.9,0.040234,0.074058,0.093143,0,0,0,0.032075,0.006463,0.031219
ENSG00000226779.1,0,0,0,0,0,0,0,0,0
ENSG00000226780.1,0,0,0,0,0,0,0,0,0
ENSG00000226781.1,0,0,0,0,0,0,0,0,0
ENSG00000226782.2,0,0,0,0,0,0,0,0,0
ENSG00000226783.1,0,0,0,0,0,0,0,0,0
ENSG00000226784.3,0.280602,0.401212,0.490595,0,0,0.038765,0.165421,0.087493,0
ENSG00000226789.1,0.063553,0.14484,0.190528,0.065838,0.066174,0.103116,0.180513,0.462046,0.365359
ENSG00000226790.3,0.061017,0,0,0,0,0,0,0,0
ENSG00000226791.9,0,0.038978,0.01988,0.037226,0.103475,0.081992,0,0.022756,0.064402
ENSG00000226792.8,0,0,0,0.266494,0.470097,0.370081,0.431631,0.328339,0.209318
ENSG00000226794.1,0,0,0,0,0,0,0,0,0
ENSG00000226797.2,0,0,0,0,0,0,0,0,0
ENSG00000226798.1,0,0,0,0,0,0,0,0,0
ENSG00000226800.5,0.076821,0,0.075364,0.111007,0.155934,0.037987,0.856843,0.835748,1.400943
ENSG00000226801.2,0.561077,0,0,0.516867,0.297291,0.270392,0,0.343086,0
ENSG00000226802.1,0,0,0,0,0,0,0,0,0
ENSG00000226803.9,0.916904,0.784916,3.80937,0.462934,0,0.479493,0.262359,3.693827,0.940371
ENSG00000226804.4,0,0,0,0,0,0,0,0,0
ENSG00000226806.1,0,0,0,0,0,0,0,0,0.036614
ENSG00000226807.7,0,0,0,0.014313,0,0.043322,0,0,0
ENSG00000226808.3,0,0,0,0.333257,0.238106,0.30813,0,0,0
ENSG00000226810.3,0,0,0,0,0,0,0,0,0
ENSG00000226812.2,0.108252,0.215838,0.435337,5.704533,7.381237,7.026317,0,0.25171,0
ENSG00000226813.3,0,0,0,0,0,0,0,0,0
ENSG00000226814.2,0,0,0,0,0,0,0,0,0
ENSG00000226816.3,0,0,0.054331,0,0,0,0.180658,0.091241,0.205175
ENSG00000226818.1,0,0,0,0,0,0,0,0,0
ENSG00000226819.1,0,0,0,0,0,0,0,0,0
ENSG00000226820.2,0,0,0,0,0,0,0,0,0
ENSG00000226822.4,0,0,0,0,0,0,0,0,0
ENSG00000226823.1,0,0.738023,0.851372,0.226643,0.778921,1.184617,0,0.297141,0.56302
ENSG00000226824.8,6.470562,11.766299,7.896396,6.614657,8.990577,8.048146,16.842706,14.313263,16.963632
ENSG00000226825.2,0,0,0,0,0,0,0,0,0
ENSG00000226827.1,0,0,0,0,0,0,0,0,0
ENSG00000226828.2,0,0,0,0,0,0,0,0,0
ENSG00000226829.2,0,0,0.047646,0,0,0,0,0,0
ENSG00000226831.1,0,0,0,0,0,0,0,0,0
ENSG00000226833.7,0.900397,0.170078,0.605956,0.914183,0.452302,0.28488,0.546402,0.229714,0.425202
ENSG00000226835.4,0.105493,0.105027,0.179348,0.878606,0.334073,0.412508,0.444166,0.051612,0
ENSG00000226836.5,0,0,0,0,0,0,0,0,0
ENSG00000226837.2,0,0,0,0,0,0,0,0,0
ENSG00000226838.1,0,0,0,0,0,0,0,0,0
ENSG00000226839.1,0,0,0,0,0,0,0,0,0
ENSG00000226840.1,0,0,0,0,0,0,0,0,0
ENSG00000226842.1,0,0,0.214989,0,0.272774,0,0,0,0
ENSG00000226843.1,0,0,0,0,0,0,0,0,0
ENSG00000226845.1,0,0,0,0,0,0,0,0,0
ENSG00000226846.2,0,0.072831,0.147545,0,0,0,0,0,0
ENSG00000226847.1,0,0,0,0,0,0,0,0,0
ENSG00000226849.1,0.461674,0.349282,0.673008,0,0.068017,0.196535,1.180283,0.940359,1.423241
ENSG00000226851.1,0,0,0,0,0,0,0,0,0
ENSG00000226853.5,3.870298,3.09319,4.576627,6.172629,2.571659,1.539392,3.184701,2.259403,2.061435
ENSG00000226854.1,0.275285,0.218902,0.111128,0,0.058047,0.216235,0.620675,0.44025,0.724053
ENSG00000226855.1,0,0,0,0,0.181406,0.084159,0,0,0
ENSG00000226856.9,1.747016,2.033521,2.828537,1.672769,2.451652,1.752366,3.081993,1.857766,0.843217
ENSG00000226857.1,0,0,0,0,0,0,0,0,0
ENSG00000226859.1,2.484959,1.36364,1.497267,0,0,0,0,0.145189,0.138399
ENSG00000226860.1,0,0,0,0,0,0,0,0,0
ENSG00000226861.1,0,0,0,0,0,0,0,0,0
ENSG00000226862.1,0,0,0,0,0,0,0,0.869555,1.67096
ENSG00000226863.1,0,0,0,0,0,0,0,0,0
ENSG00000226864.3,0.078881,0.622724,0,0.074236,0.24751,0,0.357453,0.45714,0.087024
ENSG00000226868.1,0,0,0,0,0,0,0,0,0
ENSG00000226869.6,0,0,0,0,0,0,0,0,0
ENSG00000226870.3,0,0,0,0,0,0,0,0,0
ENSG00000226871.1,0,0,0,0,0,0,0,0,0
ENSG00000226872.2,0,0,0,0,0,0,0.268869,0.137278,0.130951
ENSG00000226873.1,0,0,0,0,0,0,0,0,0
ENSG00000226874.1,0,0,0,0.389348,0.454047,0,11.230839,5.867951,6.992525
ENSG00000226875.1,0,0,0,0,0,0,0,0.178608,0
ENSG00000226876.3,0,0,0.166205,0,0,0,0,0.101877,0
ENSG00000226877.9,0,0,0,0.054329,0,0,0,0,0
ENSG00000226878.2,0,0,0,0,0,0,0,0,0
ENSG00000226881.5,0,0,0,0,0,0,0,0,0
ENSG00000226883.1,0.105493,0,0.106081,0,0,0,0,0,0
ENSG00000226884.1,0,0,0,0,0,0,0,0,0
ENSG00000226885.1,0,0,0,0,0,0,0,0,0
ENSG00000226886.1,0,0,0,0,0,0,0,0,0
ENSG00000226887.8,0.632774,0.3959,0.49102,7.7841,6.394499,6.327348,0,0,0.017439
ENSG00000226888.2,0,0,0,0,0,0,0,0,0
ENSG00000226889.4,1.052083,1.672786,2.012847,3.687521,4.308236,3.760934,4.042236,3.383017,2.785415
ENSG00000226890.1,0,0,0,0,0,0,0,0,0
ENSG00000226891.9,0.817714,1.120658,0.500988,0.638202,0,0.170766,0.020657,0.191585,0.184931
