"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000132840.10",1248.41220555625,-10.0950150730939,0.218313305635575,-46.2409519369617,0,0
"ENSG00000133104.14",236.292691587141,-11.8977889544002,0.30763266867158,-38.6753104141289,0,0
"ENSG00000134590.14",204.115276888231,-11.9432803473069,0.313603772215669,-38.0839817803382,0,0
"ENSG00000135272.13",108.222266545802,-8.07666087032072,0.183277240585882,-44.0679969018633,0,0
"ENSG00000136872.21",2844.76829562296,-14.6585877485643,0.33041170833655,-44.364613537343,0,0
"ENSG00000136881.12",3102.43732958091,-10.5973178543878,0.22285486307664,-47.552553747698,0,0
"ENSG00000137807.16",1799.85921914225,4.60875807319245,0.110208801730197,41.8184210411361,0,0
"ENSG00000138031.15",1290.19119993392,7.61688833611389,0.175102162289223,43.4996817659668,0,0
"ENSG00000138160.7",1533.72190471762,5.3385103600837,0.131590434637107,40.5691369194575,0,0
"ENSG00000140403.13",848.53351749647,4.57291716776837,0.112186845860534,40.7616163257966,0,0
"ENSG00000144645.16",569.276222126766,5.72175461870964,0.13548275857693,42.2323451250125,0,0
"ENSG00000145321.13",2265.05890458805,-15.6725804031483,0.317367793571298,-49.3830209637433,0,0
"ENSG00000145623.13",218.135693089897,-8.3711176076923,0.143242385796016,-58.4402274590229,0,0
"ENSG00000146670.10",1510.11438748142,5.56439234991876,0.14468985862679,38.4573763685224,0,0
"ENSG00000146918.20",1887.53309456402,4.4252158863135,0.114811415085831,38.5433441701357,0,0
"ENSG00000148773.14",5476.2599963618,7.41788239936523,0.192807246216892,38.4730477972842,0,0
"ENSG00000149131.17",1431.01637716345,-6.81869906614692,0.154604520869498,-44.1041376267555,0,0
"ENSG00000149328.16",1481.48313045195,6.76806712602221,0.177051033147068,38.2266457626389,0,0
"ENSG00000149948.14",1817.65929247363,9.01399675848123,0.223846206946805,40.268704488807,0,0
"ENSG00000156096.15",2428.10282318943,-15.1956797895963,0.329077736615858,-46.176565895537,0,0
"ENSG00000158874.11",3013.41585502015,-13.7294491542829,0.349952155666103,-39.2323605726905,0,0
"ENSG00000160352.16",441.847983231122,4.75646778919583,0.118355098474788,40.1881106136635,0,0
"ENSG00000161249.21",1218.78761723434,6.17010623726115,0.139059332528028,44.3703139163099,0,0
"ENSG00000161944.17",648.111213824083,-11.6894368201707,0.253364164735142,-46.136898769368,0,0
"ENSG00000162896.6",142.553760034287,-6.64842066674694,0.122073499214788,-54.4624403290764,0,0
"ENSG00000163631.18",49104.2576629497,-17.6593946048618,0.232076402537956,-76.0930211419216,0,0
"ENSG00000164089.9",191.146302246047,-9.22281137166293,0.189314925215859,-48.716768427777,0,0
"ENSG00000166278.16",522.640062313767,-6.36646342699415,0.141715926785596,-44.9241208902797,0,0
"ENSG00000167513.9",773.921999881995,4.63545872635597,0.123117365840647,37.6507302175042,0,0
"ENSG00000169439.12",599.584234251992,-13.3699941228063,0.311495555337132,-42.9219418824001,0,0
"ENSG00000170312.17",2195.8575359995,7.06094602965962,0.181476595765915,38.9083010944698,0,0
"ENSG00000170558.10",1235.67764084222,-13.5165017711989,0.349123533691025,-38.7155275048317,0,0
"ENSG00000171234.14",1455.17090513907,-14.8418501143515,0.337634879997725,-43.958284506777,0,0
"ENSG00000171557.17",3748.3780825205,-15.181298739271,0.315431501339945,-48.1286703286806,0,0
"ENSG00000171560.18",5645.3181620919,-16.9259513544134,0.321144937766239,-52.7050230719618,0,0
"ENSG00000171564.12",10724.5913507629,-16.2284068454303,0.308755165671316,-52.5607622147647,0,0
"ENSG00000172955.17",174.93751203558,-9.49389507384722,0.24052475286095,-39.4715926777639,0,0
"ENSG00000173077.16",72.2056923722046,-6.69011390311507,0.145611351216923,-45.9450025509931,0,0
"ENSG00000175003.15",373.65582668195,-7.32793733570951,0.155791668334537,-47.0367729805291,0,0
"ENSG00000176171.12",936.932115474099,-7.44340575425815,0.198319537005769,-37.5323877144874,0,0
"ENSG00000176907.5",585.965030956254,-13.5935049504501,0.327949334296437,-41.4500153800063,0,0
"ENSG00000176919.13",283.307193619478,-7.44994848830241,0.181792411975135,-40.9805250250016,0,0
"ENSG00000178772.7",732.986851245883,-10.9501992889445,0.177012001051083,-61.861338349508,0,0
"ENSG00000180210.15",2131.48399639924,-14.0036096701042,0.288264469245753,-48.5790347549415,0,0
"ENSG00000180354.16",630.58577318709,2.32602606511113,0.0617411376175208,37.673845265382,0,0
"ENSG00000184363.10",2020.61432830705,9.21371626773558,0.225511221697514,40.8570189916945,0,0
"ENSG00000186185.14",697.336984769766,5.91040175052638,0.143058522699984,41.3145727984444,0,0
"ENSG00000186854.11",388.362628227838,4.75505474860285,0.125211536019512,37.97617136381,0,0
"ENSG00000196159.14",107.641555470164,-7.64551812009635,0.163104295927573,-46.8750260476975,0,0
"ENSG00000197601.14",2167.10028578264,6.12833786897291,0.145014615511818,42.2601394165919,0,0
"ENSG00000198435.4",1084.95167132263,6.9438441900235,0.158069713385952,43.9289984227971,0,0
"ENSG00000198734.12",360.329179421747,-9.24099992899474,0.21860688671744,-42.2722269538525,0,0
"ENSG00000198848.13",4396.21429503208,-16.0521485804514,0.309788407679838,-51.8164921039945,0,0
"ENSG00000205364.4",230.127072302068,-12.3732475270536,0.310492182071923,-39.8504318031023,0,0
"ENSG00000205403.15",608.453291469043,-11.0133891594352,0.286592345256319,-38.4287624625324,0,0
"ENSG00000224916.9",439.95741709925,-13.2444284737427,0.307146777109951,-43.1208446930945,0,0
"ENSG00000228278.5",3339.91455557239,-15.7198544168192,0.307579861809975,-51.1082043028258,0,0
"ENSG00000229314.6",14169.6542956996,-17.6765561760404,0.310657814234795,-56.9004073487766,0,0
"ENSG00000234906.11",1940.73211562402,-9.61619268707243,0.18718794798437,-51.3718580208773,0,0
"ENSG00000242242.7",62.6222976125819,-6.88283088343718,0.161414623936239,-42.6406896450473,0,0
"ENSG00000243910.8",99.8587137838743,-8.62056345850718,0.217203075552236,-39.6889566899064,0,0
"ENSG00000243955.6",2069.15558400985,-15.4137913621711,0.35910688996689,-42.9225720609044,0,0
"ENSG00000244414.8",299.694733222493,-9.34830505773475,0.164079075692352,-56.9743888322652,0,0
"ENSG00000257017.10",23801.7085168554,-16.5554263296456,0.219016875343482,-75.5897293470282,0,0
"ENSG00000259207.10",330.846853349822,-7.70032549926289,0.16269249591445,-47.3305511479277,0,0
"ENSG00000265491.5",1209.78978852756,-2.2265445748444,0.0588268394117032,-37.8491280019618,0,0
"ENSG00000244067.3",536.709479940385,-13.5951951232262,0.362706186859601,-37.4826667307132,1.76489369873957e-307,3.4642967139474e-305
"ENSG00000167900.12",2148.99134408252,4.94044856037737,0.131994711999962,37.4291400429649,1.31235448685024e-306,2.55489601780164e-304
"ENSG00000130988.13",102.459382395622,-8.35789666118173,0.223713877123048,-37.3597595672828,1.76038967202415e-305,3.39926952034517e-303
"ENSG00000079557.5",197.818279241762,-12.1550054288964,0.325982212222548,-37.2873272625016,2.63351183121842e-304,5.04423705671522e-302
"ENSG00000085999.13",414.405040778149,5.69672931186092,0.152790038349199,37.2846906343536,2.90576938994155e-304,5.52119430244014e-302
"ENSG00000151948.12",122.797399413127,-11.4678120643903,0.307627645415585,-37.2782233173421,3.69870378695418e-304,6.97205663840862e-302
"ENSG00000117724.15",2731.7713964527,6.92963099823398,0.186728330182195,37.1107640253228,1.88379151848884e-301,3.52298679965578e-299
"ENSG00000131747.15",5915.2221368145,6.91403975703505,0.186575684689777,37.0575606812386,1.35680877576523e-300,2.51762228384375e-298
"ENSG00000103449.13",182.440209707632,-11.7170221046339,0.316194143914804,-37.056417173213,1.41558267612118e-300,2.60631815043056e-298
"ENSG00000204444.11",167.629515303203,-4.40332968812509,0.118948779546203,-37.0187042265089,5.7279261707467e-300,1.04649211139542e-297
"ENSG00000129988.6",885.594309198216,-11.1771940315091,0.302382257176853,-36.9637892641694,4.37376304394558e-299,7.92986611120241e-297
"ENSG00000109181.12",114.133645501404,-11.3617149650547,0.308030926017407,-36.884981361945,8.04542162917201e-298,1.44762734177625e-295
"ENSG00000124615.20",135.610176177804,-11.4183938344008,0.310354768539125,-36.7914238538961,2.53187313445914e-296,4.48765065795068e-294
"ENSG00000188112.10",870.605704708029,4.18417337795753,0.113726529276742,36.7915332030908,2.52170008723222e-296,4.48765065795068e-294
"ENSG00000135094.11",382.101866326819,-8.45618205697631,0.23015356557815,-36.7414775249483,1.5905502394246e-295,2.79830805456102e-293
"ENSG00000135476.12",790.021811312044,5.93176916968627,0.161575732235877,36.7120054949016,4.69873315381896e-295,8.20585376002604e-293
"ENSG00000164649.20",1608.45372141018,5.01342142084303,0.136996286106989,36.5953089920097,3.39619404242004e-293,5.88781056215462e-291
"ENSG00000183549.10",225.274793246893,-12.2141502216247,0.333891214120036,-36.5812267741603,5.68757331620482e-293,9.78880824878121e-291
"ENSG00000188257.12",202.411567901909,-11.610682989262,0.318263458146578,-36.481357479358,2.19064844400208e-291,3.74317202830887e-289
"ENSG00000051523.12",2120.38742773178,8.48807292424249,0.233274226418103,36.3866726923751,6.91680778172713e-290,1.17343644017001e-287
"ENSG00000138115.15",226.106876883157,-11.2560213564398,0.309582437030738,-36.3587206832479,1.91329435250389e-289,3.22288327420708e-287
"ENSG00000237649.8",643.951376520659,5.45517770315953,0.150975067747735,36.1329707251703,6.88805182089938e-286,1.15209942815621e-283
"ENSG00000134463.15",388.060228833605,-12.1645201063279,0.336779297283279,-36.120154072582,1.09480802279189e-285,1.81837659785526e-283
"ENSG00000132359.17",774.081996697892,4.26000980625854,0.117954162914948,36.1158071998717,1.28107485862243e-285,2.11297284494038e-283
"ENSG00000234456.10",166.108525697966,-11.6466143966982,0.322902812947055,-36.0684823102108,7.07852424350223e-285,1.15946227108567e-282
"ENSG00000163581.14",603.16299730679,-13.3786696640426,0.372209999483703,-35.9438749163116,6.30906033536086e-283,1.02634583578874e-280
"ENSG00000261701.9",115.859701475674,-11.1887419545109,0.311697713653566,-35.8961309769071,3.51026390675441e-282,5.67158354077034e-280
"ENSG00000076382.17",1471.01891412608,4.25628654053763,0.11857696146578,35.8947175566304,3.69309868404845e-282,5.92667478681316e-280
"ENSG00000163814.8",1830.97799193841,9.04164030003046,0.251932534912924,35.8891331885956,4.51341884906239e-282,7.19451081101213e-280
"ENSG00000159842.16",1431.50396009016,6.18405171402925,0.17267142586102,35.8139841794478,6.6910566866009e-281,1.05946191575639e-278
"ENSG00000149418.11",3178.88198109667,4.21304022331041,0.117645590336261,35.8112888997239,7.36966336396858e-281,1.15918459971932e-278
"ENSG00000117632.23",3908.59924167534,4.28671130408163,0.11973118287232,35.8027975774109,9.99073283153578e-281,1.56111773343294e-278
"ENSG00000142910.16",2865.32628287881,8.8650641526823,0.247915975223098,35.7583416909891,4.90850943764655e-280,7.61973906232309e-278
"ENSG00000196620.10",473.632654340485,-13.3506290513084,0.373655426020148,-35.7297877178118,1.36317684373759e-279,2.1023904685462e-277
"ENSG00000151655.19",398.85142654419,-11.3261560568358,0.317954599784723,-35.6219286165521,6.4122958500478e-278,9.8257057248055e-276
"ENSG00000157131.12",116.243524523141,-11.3876897141849,0.319921117396005,-35.5953048891393,1.65601297088784e-277,2.52127974817673e-275
"ENSG00000167642.13",3214.93267827705,5.70963554462193,0.161027351470622,35.4575511084128,2.2189050674355e-275,3.35676523927775e-273
"ENSG00000113368.12",1909.77402445895,4.78525598918061,0.134981165382661,35.4512866711054,2.77123274535602e-275,4.16579423638929e-273
"ENSG00000255974.8",173.811872250393,-11.0048924421545,0.310476855169392,-35.4451298347195,3.44772462360844e-275,5.1501199707751e-273
"ENSG00000105707.15",361.955090111207,-10.2343871766246,0.289274663953819,-35.3794799611571,3.53175056069477e-274,5.24266297294134e-272
"ENSG00000145692.15",196.624429682125,-10.8619426141253,0.307643888068204,-35.3068695182958,4.60684526887404e-273,6.79609825969114e-271
"ENSG00000143476.18",681.67658464558,4.61577242861792,0.131090348785224,35.2106197854452,1.3753982230473e-271,2.01648661701213e-269
"ENSG00000259974.5",370.726758872484,-10.8231300688963,0.308227783962931,-35.1140637931523,4.11251432388143e-270,5.99241274273055e-268
"ENSG00000189369.9",88.9474414045043,-11.0022127612455,0.313467731480856,-35.0983902211238,7.13291735162134e-270,1.03301170742902e-267
"ENSG00000175832.13",1638.36158659169,8.50461304171209,0.242313042405634,35.0976280817575,7.32645353778966e-270,1.05460968470329e-267
"ENSG00000174371.17",711.003264545907,6.05463061190772,0.172779762463262,35.0424756093475,5.07677711916775e-269,7.26376706972007e-267
"ENSG00000162704.16",3573.79114103532,-2.42402793056467,0.0692090352626299,-35.0247322674869,9.45738095990367e-269,1.34504344418367e-266
"ENSG00000142945.13",1102.23792630658,7.33871545609096,0.209725556563791,34.9919941867399,2.97799617621105e-268,4.21014209411837e-266
"ENSG00000081059.20",1004.64333731728,4.8830601430376,0.139661945461369,34.9634263428492,8.0954634049014e-268,1.13772397236576e-265
"ENSG00000108242.13",1472.384826763,-11.7430710364608,0.336156754875654,-34.9333186560676,2.32052505424759e-267,3.24204650373144e-265
"ENSG00000096433.11",2365.11621644941,5.38093500398232,0.154494665213288,34.8292609104246,8.7745464256532e-266,1.21873831669994e-263
"ENSG00000084734.9",57.2630660521662,-7.99782239852461,0.229785503367384,-34.8056003591209,2.00120206682438e-265,2.76340408657825e-263
"ENSG00000012504.15",244.898665166116,-11.3071546070596,0.325808137542061,-34.7049484164584,6.63421315876716e-264,9.10804605398143e-262
"ENSG00000279041.1",45.6552232250677,-4.31605432263191,0.124646204275353,-34.6264400727149,1.01093647051532e-262,1.37992828225341e-260
"ENSG00000159259.8",727.665610936302,3.65240163112586,0.105501523309755,34.6194208059188,1.28930986081833e-262,1.74985134310264e-260
"ENSG00000198682.13",559.990594804106,-5.11337472882052,0.147715958808136,-34.6162646885171,1.43829168320564e-262,1.94095828226234e-260
"ENSG00000166741.8",1398.62529343329,-11.1330991794889,0.321810218112817,-34.5952320742842,2.97996692489822e-262,3.99871154990157e-260
"ENSG00000141524.19",945.377365636522,7.012466799787,0.202761936509284,34.5847298586335,4.28656946972995e-262,5.71968041997505e-260
"ENSG00000122787.15",189.556118923701,-7.90566776941449,0.228737106120479,-34.5622444189289,9.33280953789553e-262,1.23834390689696e-259
"ENSG00000075218.19",572.298465971149,5.78941682316136,0.167688347695689,34.5248605685332,3.39873200378428e-261,4.48462687899336e-259
"ENSG00000198099.10",140.511032791493,-10.6980644804328,0.309926278153385,-34.5180942518798,4.29383960311061e-261,5.63441902836907e-259
"ENSG00000135744.9",2401.22191257226,-9.00834038418937,0.261001629398667,-34.5144986448708,4.86172046109404e-261,6.34454520172773e-259
"ENSG00000062038.15",985.998112382572,7.31658900069688,0.212007946985675,34.5109185986846,5.50167740397671e-261,7.14045573889896e-259
"ENSG00000151746.15",416.446953575305,3.89731285704532,0.113443003136222,34.354810339122,1.19372465922526e-258,1.54087795550321e-256
"ENSG00000101412.13",1168.9648886505,5.1615053848595,0.150412009201024,34.3157797856499,4.56463603631767e-258,5.86025245938275e-256
"ENSG00000137804.14",1610.7364146807,3.46903604055108,0.10128194045026,34.2512794001488,4.17424188599471e-257,5.33023758248711e-255
"ENSG00000162073.14",864.832703130786,4.11852828923319,0.120357602028603,34.2190955935995,1.25747381367354e-256,1.59712623254333e-254
"ENSG00000077420.16",257.688347437601,-12.344005045053,0.360785267043702,-34.2142714035986,1.48336525965508e-256,1.87401107883339e-254
"ENSG00000175189.4",244.398286818706,-8.30819715540391,0.242960654190339,-34.1956486044656,2.80624965831098e-256,3.52652040394413e-254
"ENSG00000160868.16",480.580239451038,-11.0871557687219,0.324335271179944,-34.1842431394722,4.14595932950554e-256,5.18266737026769e-254
"ENSG00000230623.8",114.262559256764,-9.38193156179325,0.275091967584054,-34.1047092148432,6.28093379763021e-255,7.81039050405839e-253
"ENSG00000156970.13",1197.6383139208,5.36033970023209,0.157354498911215,34.0653730101266,2.40334569911537e-254,2.97301373435881e-252
"ENSG00000025708.14",1219.15516363791,-6.45055533780823,0.189390137009887,-34.0596159844981,2.92451655066899e-254,3.59897370958234e-252
"ENSG00000141756.20",1925.6113286631,10.162097583689,0.298498886426672,34.0440050056447,4.97870062960583e-254,6.09531539452413e-252
"ENSG00000175899.15",365.242159027117,-10.8338094102454,0.318471992609338,-34.0180915799871,1.20346517468077e-253,1.46582058276117e-251
"ENSG00000039537.16",115.21142255032,-11.3749754435588,0.335247580741968,-33.9300746582086,2.40007600122898e-252,2.90837781148926e-250
"ENSG00000099812.9",1018.46813518951,7.90048706674317,0.232896523214067,33.9227351173527,3.07935636157994e-252,3.71257832202463e-250
"ENSG00000144354.15",1025.39891166689,8.87367429593694,0.261665330140749,33.9123042825881,4.38774596758011e-252,5.26330073111086e-250
"ENSG00000108375.13",2152.60735237929,4.93907671823197,0.145820790415969,33.8708678244215,1.78925322724135e-251,2.13550519599042e-249
"ENSG00000198732.11",176.242436362702,-10.1983942413395,0.30144277975619,-33.8319406740743,6.69047576705215e-251,7.94527449716278e-249
"ENSG00000228063.4",46.1675343468935,-7.43585425752291,0.219882894810678,-33.8173383788006,1.09685634832015e-250,1.29609129994786e-248
"ENSG00000162063.13",454.850777123494,3.62528763469854,0.107275564682761,33.7941603516083,2.40291655399018e-250,2.82533025117924e-248
"ENSG00000142731.11",500.259479524708,4.56763106926834,0.135165907016207,33.7927748949345,2.51819793842694e-250,2.94629158795953e-248
"ENSG00000140416.25",6065.8206520984,-4.75049113275496,0.14059199061686,-33.7892017312775,2.84166410197858e-250,3.30844921990653e-248
"ENSG00000235142.12",79.5490726103179,-8.3498495606583,0.247456077635147,-33.7427540291391,1.36551274667542e-249,1.58206308518477e-247
"ENSG00000106853.20",5886.94315901983,-5.6622850787741,0.167995807120804,-33.7049190442141,4.8968433624444e-249,5.64587022822413e-247
"ENSG00000188582.10",88.5265538747711,-10.9301427652197,0.324476823823713,-33.6854344061197,9.44708622108628e-249,1.08395045814986e-246
"ENSG00000130208.10",2221.62908577922,-6.83111541563913,0.203160742253428,-33.6241900864774,7.43429626306626e-248,8.48903704538879e-246
"ENSG00000186910.4",67.2959827495202,-10.6005896865723,0.315283165293716,-33.6224412004264,7.88497613452202e-248,8.96057742445132e-246
"ENSG00000204580.14",2851.2916093491,4.16045742607275,0.123828015295424,33.5986764880862,1.75387070680403e-247,1.98362776939536e-245
"ENSG00000182326.17",1945.14562017038,-8.18742632616167,0.243685294364508,-33.5983603258176,1.77261730027129e-247,1.99532860183618e-245
"ENSG00000161896.12",106.663248990101,-10.4920327237886,0.312369298225104,-33.5885529832951,2.46504760077126e-247,2.76166724367539e-245
"ENSG00000084207.18",7550.18169536368,5.71479463342382,0.170208416082887,33.5752765047815,3.85147170217768e-247,4.29466217832968e-245
"ENSG00000141934.10",695.877861030773,7.71191237196059,0.229907136530484,33.5435971598821,1.11622619262131e-246,1.23885459350228e-244
"ENSG00000163879.11",38.0799225310278,-6.19117882051903,0.184654876962759,-33.5283796580562,1.86030499999844e-246,2.05507460720758e-244
"ENSG00000228812.9",50.9815534925776,-7.35794668944928,0.219548637005389,-33.5139711628849,3.01668702544901e-246,3.31709877506664e-244
"ENSG00000118804.9",2049.52483148131,-5.5414103319512,0.165796893993203,-33.4228838579954,6.37790541406934e-245,6.98072034514105e-243
"ENSG00000107719.10",845.698508495082,7.99143811896067,0.239280245579986,33.3978181090144,1.47470654491747e-244,1.60668601597866e-242
"ENSG00000140525.20",2182.19529679304,4.28222274186458,0.128502556399918,33.3240276445373,1.73290613485585e-243,1.87937231091148e-241
"ENSG00000101144.13",1250.72266263429,5.99811622465576,0.180109374474048,33.3026320377345,3.5367203886057e-243,3.81821117953519e-241
"ENSG00000100092.24",527.476591887368,7.86019359531381,0.236709496223694,33.2060763117243,8.79700565338456e-242,9.45419372278447e-240
"ENSG00000088926.15",142.699549637023,-11.0410562294058,0.332980317849355,-33.1582848521422,4.30203779719253e-241,4.60259908653692e-239
"ENSG00000286013.1",62.5463550582264,-8.46531817777906,0.255777554774943,-33.096407482774,3.34745794156447e-240,3.56526787309855e-238
"ENSG00000290720.1",100.371608285684,-9.59140796933077,0.289877032188439,-33.0878507238743,4.44429258725157e-240,4.71233898392018e-238
"ENSG00000091513.16",3332.20356647722,-6.86242401028991,0.207525399239446,-33.0678752357052,8.61039300905889e-240,9.08913086036256e-238
"ENSG00000226733.4",57.7234705486548,-10.3151477351383,0.312165508568602,-33.0438419748459,1.90703688463625e-239,2.00416075429184e-237
"ENSG00000183779.7",1578.37739056811,4.63352357086069,0.140226853601814,33.0430545351747,1.95735520568196e-239,2.04797988943401e-237
"ENSG00000131482.10",125.850903073019,-11.2460688884775,0.340662012101662,-33.0123949515138,5.39319013297482e-239,5.61814293194232e-237
"ENSG00000090512.12",87.3929227858888,-10.6556172866457,0.323066607663294,-32.9827256481773,1.4368656315068e-238,1.49026181720166e-236
"ENSG00000176208.9",480.351903095122,4.1272018461767,0.125165254264791,32.9740219873278,1.9150813740005e-238,1.977612944082e-236
"ENSG00000135451.13",693.258902112467,6.66930601047584,0.202382452429783,32.9539736790657,3.71077065411439e-238,3.81534691800306e-236
"ENSG00000162267.14",1023.59919404724,-10.5032750677785,0.31966576976967,-32.8570527752986,9.03247651071045e-237,9.24699782783982e-235
"ENSG00000144891.19",55.0856263971468,-10.1800548714281,0.31064161911485,-32.7710591402254,1.52207135581309e-235,1.55153290866595e-233
"ENSG00000124602.10",122.746727249994,-4.90506945873882,0.149703293204505,-32.7652742551104,1.8400788675844e-235,1.86768005059816e-233
"ENSG00000109906.15",305.711891609093,-9.57938800508255,0.292829360241641,-32.7132088024838,1.01348422640807e-234,1.02430910048588e-232
"ENSG00000010292.13",3171.77184175222,4.2280982638202,0.129575228847722,32.6304518341935,1.51764366208044e-233,1.52735400924036e-231
"ENSG00000123561.15",60.2267766927279,-10.3740062548702,0.317931549290573,-32.6296848425975,1.55614149952455e-233,1.55949015844758e-231
"ENSG00000160202.7",107.401863614067,-11.1452005705865,0.341702292254318,-32.6166982874421,2.37802323500716e-233,2.37312730481744e-231
"ENSG00000073111.14",2602.38440483678,4.24877132085727,0.130372265844453,32.5895334666229,5.77050158613685e-233,5.73452649256637e-231
"ENSG00000118137.10",8379.15776391176,-13.5711340113226,0.417128386678867,-32.5346690484783,3.4499385050715e-232,3.41414539308139e-230
"ENSG00000105011.9",946.942185259823,5.99549142354321,0.184331688407684,32.5255601754326,4.64108686636119e-232,4.57387776609728e-230
